date,fips,value
2008-01-23,33,1.9894053005817713
2008-01-23,34,2.064213564213564
2008-01-23,35,1.17442265449835
2008-01-23,36,6.657600465576026
2008-01-23,37,15.47037397749104
2008-01-23,38,1.0119093239011907
2008-01-23,39,4.0703699231707535
2008-01-23,40,2.0244187894160466
2008-01-23,41,15.579231990923086
2008-01-23,42,2.2069097741136128
2008-01-23,44,2.26984126984127
2008-01-23,45,22.15354846700585
2008-01-23,46,7.233088129235627
2008-01-23,47,10.857442055079527
2008-01-23,48,16.533604599604562
2008-01-23,49,13.842895259369572
2008-01-23,50,5.08950665980678
2008-01-23,51,4.583824619465255
2008-01-23,53,15.941655341759128
2008-01-23,54,7.340052972926238
2008-01-23,55,11.342665526298516
2008-01-23,56,10.357646379260872
2008-01-23,72,29.72498392289565
2008-01-30,01,71.96658490545506
2008-01-30,02,8.14055962208756
2008-01-30,04,48.8504826892418
2008-01-30,05,29.90357288080523
2008-01-30,06,84.1262876852768
2008-01-30,08,15.985308906445741
2008-01-30,09,63.65967908902691
2008-01-30,10,50.0204081632653
2008-01-30,11,88.80952380952381
2008-01-30,12,11.828950305240236
2008-01-30,13,47.408326132033025
2008-01-30,15,149.78578697979415
2008-01-30,16,71.81185974871093
2008-01-30,17,23.90585793104945
2008-01-30,18,30.136971715557877
2008-01-30,19,2.770597506591342
2008-01-30,20,4.436654640251896
2008-01-30,21,50.303166817579374
2008-01-30,22,53.75525124431368
2008-01-30,23,43.777402996629135
2008-01-30,24,67.37665656278327
2008-01-30,25,52.94247502675008
2008-01-30,26,29.791779107000163
2008-01-30,27,1.4934711185286405
2008-01-30,28,66.8435459799608
2008-01-30,29,10.736651631838592
2008-01-30,30,20.652842835184238
2008-01-30,31,0.7590498361885946
2008-01-30,32,29.802747291809425
2008-01-30,33,52.791027795733676
2008-01-30,34,58.38555462501079
2008-01-30,35,10.881681429868056
2008-01-30,36,47.82035578789313
2008-01-30,37,42.6176929165803
2008-01-30,38,0.8975478265624893
2008-01-30,39,27.67597065313723
2008-01-30,40,5.7033316005182035
2008-01-30,41,140.8093161470031
2008-01-30,42,60.56927118966257
2008-01-30,44,51.15873015873016
2008-01-30,45,35.3768996871948
2008-01-30,46,0.47683037670569417
2008-01-30,47,63.921231928592796
2008-01-30,48,4.985397018329053
2008-01-30,49,46.40214276077411
2008-01-30,50,47.876876513523335
2008-01-30,51,42.808893938200995
2008-01-30,53,97.85673057713595
2008-01-30,54,56.3125961481773
2008-01-30,55,10.208590150935391
2008-01-30,56,14.030755044858736
2008-01-30,72,16.45790073949345
2008-02-06,01,41.16917724416662
2008-02-06,02,12.936382510170334
2008-02-06,04,21.390389878416986
2008-02-06,05,29.645770090982122
2008-02-06,06,27.985418729818274
2008-02-06,08,19.352421410026412
2008-02-06,09,46.04517221908526
2008-02-06,10,3.142857142857143
2008-02-06,11,4.071428571428571
2008-02-06,12,9.252674359347195
2008-02-06,13,19.58154149424815
2008-02-06,15,205.2414572704137
2008-02-06,16,45.96620181878622
2008-02-06,17,72.86737325417775
2008-02-06,18,101.1284164052083
2008-02-06,19,27.40154676026486
2008-02-06,20,22.909394866865426
2008-02-06,21,63.73879768048859
2008-02-06,22,16.00776302105114
2008-02-06,23,35.05136436597111
2008-02-06,24,7.095354273063829
2008-02-06,25,70.87314445870197
2008-02-06,26,44.06709374176934
2008-02-06,27,4.848651528039581
2008-02-06,28,40.08512335593965
2008-02-06,29,58.651437396172234
2008-02-06,30,15.517996299666985
2008-02-06,31,7.8122928415711375
2008-02-06,32,14.750743436690852
2008-02-06,33,75.05611075199309
2008-02-06,34,9.250402886521483
2008-02-06,35,7.834503572493769
2008-02-06,36,61.51718345188832
2008-02-06,37,15.322067287127114
2008-02-06,38,5.077643534012344
2008-02-06,39,88.41172399466446
2008-02-06,40,16.603783297578104
2008-02-06,41,59.19306279756895
2008-02-06,42,38.21886711000765
2008-02-06,44,33.38095238095239
2008-02-06,45,9.096252856054836
2008-02-06,46,4.856201843056991
2008-02-06,47,55.08351425239222
2008-02-06,48,2.3171839913550047
2008-02-06,49,35.33791211663239
2008-02-06,50,65.57442026962761
2008-02-06,51,10.0806421771555
2008-02-06,53,111.99781273151306
2008-02-06,54,43.645619047018386
2008-02-06,55,25.456940337224207
2008-02-06,56,15.093067115471102
2008-02-06,72,18.03150148005473
2008-02-13,01,20.29027079275801
2008-02-13,02,42.76281349643654
2008-02-13,04,12.611867195498588
2008-02-13,05,59.19654147343563
2008-02-13,06,1.5450881071896292
2008-02-13,08,8.130614546499846
2008-02-13,09,118.79898362507059
2008-02-13,10,60.85714285714285
2008-02-13,11,51.785714285714285
2008-02-13,12,41.800124067783194
2008-02-13,13,9.77798668709113
2008-02-13,15,9.581720805512186
2008-02-13,16,12.81057407749383
2008-02-13,17,8.536622928248262
2008-02-13,18,13.644518320019417
2008-02-13,19,6.978699395695686
2008-02-13,20,4.467315324156577
2008-02-13,21,44.63964436925777
2008-02-13,22,56.11822159680678
2008-02-13,23,82.46103811265819
2008-02-13,24,49.46190972787179
2008-02-13,25,106.84079601990051
2008-02-13,26,16.68049502887155
2008-02-13,27,6.11533246747273
2008-02-13,28,24.74715669905961
2008-02-13,29,28.09396274324438
2008-02-13,30,17.808893961181255
2008-02-13,31,2.4224800745932216
2008-02-13,32,2.621127863581736
2008-02-13,33,89.51654507957029
2008-02-13,34,88.31659639308675
2008-02-13,35,4.944559954725948
2008-02-13,36,43.92637366254397
2008-02-13,37,28.925608853436483
2008-02-13,38,7.857513368990885
2008-02-13,39,24.26452577204812
2008-02-13,40,26.196127860245195
2008-02-13,41,5.308874777969661
2008-02-13,42,57.42927275832012
2008-02-13,44,97.34920634920637
2008-02-13,45,17.09744189949796
2008-02-13,46,9.200005473944742
2008-02-13,47,27.545563090760403
2008-02-13,48,20.684209424672947
2008-02-13,49,15.087062833052338
2008-02-13,50,47.02924369747899
2008-02-13,51,28.916236321008686
2008-02-13,53,25.757457697950546
2008-02-13,54,17.991266006713694
2008-02-13,55,12.607650741913
2008-02-13,56,11.46166523326579
2008-02-13,72,18.904455602941805
2008-02-20,01,84.0549142142945
2008-02-20,02,46.37897358128343
2008-02-20,04,19.613842487626208
2008-02-20,05,63.838696710443415
2008-02-20,06,39.115676002039045
2008-02-20,08,5.364212459129229
2008-02-20,09,57.470355731225304
2008-02-20,10,25.77551020408163
2008-02-20,11,13.380952380952378
2008-02-20,12,66.4392537002124
2008-02-20,13,123.63271053123323
2008-02-20,15,2.16664929900036
2008-02-20,16,5.295374792000517
2008-02-20,17,44.00244737063165
2008-02-20,18,30.728102715469223
2008-02-20,19,21.447769453144243
2008-02-20,20,25.660606396633426
2008-02-20,21,33.02130312818756
2008-02-20,22,82.23837857712658
2008-02-20,23,34.68762359298973
2008-02-20,24,17.952459205488655
2008-02-20,25,49.370796864826715
2008-02-20,26,27.702976748258042
2008-02-20,27,1.8168076190021407
2008-02-20,28,79.29010577689313
2008-02-20,29,64.82053708314706
2008-02-20,30,2.276196734272306
2008-02-20,31,0.8047164246243489
2008-02-20,32,14.356947342887505
2008-02-20,33,37.677183928516456
2008-02-20,34,40.4622061340299
2008-02-20,35,8.124288653522376
2008-02-20,36,25.337251737169897
2008-02-20,37,47.067336788609694
2008-02-20,38,0.4152707655729081
2008-02-20,39,28.47236776688633
2008-02-20,40,41.576629421597325
2008-02-20,41,6.359209750895006
2008-02-20,42,31.288526691645323
2008-02-20,44,41.98412698412698
2008-02-20,45,75.72275204878599
2008-02-20,46,0.9888311466186993
2008-02-20,47,29.658281657565624
2008-02-20,48,18.293715403271058
2008-02-20,49,15.678142239407217
2008-02-20,50,26.87195335276968
2008-02-20,51,15.433284250449853
2008-02-20,53,4.1330539806082305
2008-02-20,54,21.1013143679285
2008-02-20,55,28.943901084945026
2008-02-20,56,3.4502282909956423
2008-02-20,72,17.8657580322321
2008-02-27,01,25.836210099595576
2008-02-27,02,17.54973125420064
2008-02-27,04,1.7825393470997868
2008-02-27,05,5.769252661097659
2008-02-27,06,31.646034952158555
2008-02-27,08,9.416867899173784
2008-02-27,09,37.24770186335404
2008-02-27,10,5.918367346938777
2008-02-27,11,5.380952380952381
2008-02-27,12,24.9185043761691
2008-02-27,13,21.451186107192836
2008-02-27,15,11.959471792510271
2008-02-27,16,20.789241195539343
2008-02-27,17,17.2783732180752
2008-02-27,18,21.254416205867425
2008-02-27,19,18.404161013393317
2008-02-27,20,5.757256677425168
2008-02-27,21,19.042718374570597
2008-02-27,22,7.427009598881876
2008-02-27,23,37.92493626664149
2008-02-27,24,8.887800724772466
2008-02-27,25,35.30692257058862
2008-02-27,26,13.609917916138189
2008-02-27,27,3.022585536573171
2008-02-27,28,19.206950815528497
2008-02-27,29,6.160083060536779
2008-02-27,30,10.131599874484198
2008-02-27,31,3.0741399244612846
2008-02-27,32,12.083332863504088
2008-02-27,33,44.662303382891615
2008-02-27,34,14.83325767799555
2008-02-27,35,2.2510361303585844
2008-02-27,36,29.584156652253235
2008-02-27,37,22.268225615164926
2008-02-27,38,3.1307683307611165
2008-02-27,39,26.78489127090138
2008-02-27,40,1.2093615435561826
2008-02-27,41,22.099740370304307
2008-02-27,42,30.980760819855213
2008-02-27,44,39.01587301587302
2008-02-27,45,16.221464852614236
2008-02-27,46,2.8762655561495123
2008-02-27,47,22.688014047217678
2008-02-27,48,0.8234276707608554
2008-02-27,49,23.635622502621366
2008-02-27,50,32.060058309037906
2008-02-27,51,7.605669714989887
2008-02-27,53,24.497294976764074
2008-02-27,54,35.586524638773824
2008-02-27,55,7.040237946529963
2008-02-27,56,9.842741980608347
2008-02-27,72,8.306885261688093
2008-03-05,01,86.35517403841843
2008-03-05,02,49.821073567588996
2008-03-05,04,0.45392761210523674
2008-03-05,05,120.13607998782274
2008-03-05,06,0.573220927673006
2008-03-05,08,12.152200683320215
2008-03-05,09,96.74285714285713
2008-03-05,10,94.36734693877551
2008-03-05,11,67.26190476190476
2008-03-05,12,79.7778363297074
2008-03-05,13,75.57956933735097
2008-03-05,15,1.5817693924282707
2008-03-05,16,13.552332680092004
2008-03-05,17,25.846399106863934
2008-03-05,18,56.3512745456916
2008-03-05,19,15.551730577294023
2008-03-05,20,22.219054126540065
2008-03-05,21,103.2457012581274
2008-03-05,22,60.834315275236335
2008-03-05,23,60.93697478991596
2008-03-05,24,60.46180903954178
2008-03-05,25,83.37701104865285
2008-03-05,26,14.452566496410356
2008-03-05,27,4.397085721538919
2008-03-05,28,82.97932196287456
2008-03-05,29,55.75581058026266
2008-03-05,30,9.699788961049512
2008-03-05,31,4.285174747144415
2008-03-05,32,1.2190096901117182
2008-03-05,33,60.921191553544496
2008-03-05,34,73.57901510533091
2008-03-05,35,5.386851484768783
2008-03-05,36,85.83787490933923
2008-03-05,37,88.07214849598985
2008-03-05,38,1.4174927941600275
2008-03-05,39,83.67586605425875
2008-03-05,40,44.34991736832319
2008-03-05,41,17.749249674841952
2008-03-05,42,91.49474531926865
2008-03-05,44,112.68253968253968
2008-03-05,45,63.59450232020382
2008-03-05,46,5.5100138273523935
2008-03-05,47,90.03430665236692
2008-03-05,48,31.57483621117411
2008-03-05,49,5.541584583072209
2008-03-05,50,59.05676927914023
2008-03-05,51,64.25537863101691
2008-03-05,53,22.005999584338003
2008-03-05,54,60.319775747962645
2008-03-05,55,13.082385082319309
2008-03-05,56,11.233400104726002
2008-03-05,72,13.267722718026826
2008-03-12,01,22.875611971106178
2008-03-12,02,17.0573966215983
2008-03-12,04,0.08941762751612273
2008-03-12,05,31.641812171625073
2008-03-12,06,10.359512432910817
2008-03-12,08,5.7241508748127155
2008-03-12,09,32.274047619047614
2008-03-12,10,4.714285714285714
2008-03-12,11,5.142857142857143
2008-03-12,12,12.943879006640818
2008-03-12,13,12.684578544061301
2008-03-12,15,7.292404266356863
2008-03-12,16,19.903827848768582
2008-03-12,17,1.8843972737123036
2008-03-12,18,5.755761698302261
2008-03-12,19,0.6235315081221217
2008-03-12,20,5.4146793177403305
2008-03-12,21,19.17147612635934
2008-03-12,22,32.27295187986249
2008-03-12,23,46.83583433373349
2008-03-12,24,13.643856404518173
2008-03-12,25,41.64815532725981
2008-03-12,26,2.847621507751694
2008-03-12,27,3.5470741787486513
2008-03-12,28,26.96650531354286
2008-03-12,29,12.619720792248655
2008-03-12,30,4.800463526373439
2008-03-12,31,1.4384532133469852
2008-03-12,32,6.585480147073882
2008-03-12,33,47.17582417582417
2008-03-12,34,35.67317948742071
2008-03-12,35,0.5461097875292321
2008-03-12,36,38.04910506501958
2008-03-12,37,9.467872531298559
2008-03-12,38,0.39251848987626553
2008-03-12,39,19.624834587904495
2008-03-12,40,2.9272009176077085
2008-03-12,41,53.62981539596369
2008-03-12,42,25.237731082843915
2008-03-12,44,25.50793650793651
2008-03-12,45,8.482116805036855
2008-03-12,46,2.33399134368237
2008-03-12,47,24.052291838910854
2008-03-12,48,25.147581154467535
2008-03-12,49,11.495710511673897
2008-03-12,50,45.07832361516036
2008-03-12,51,11.064732733338555
2008-03-12,53,49.07824703973393
2008-03-12,54,20.750296054701767
2008-03-12,55,3.232117670052267
2008-03-12,56,7.370808328137145
2008-03-12,72,7.757909299296165
2008-03-19,01,34.78934516480468
2008-03-19,02,27.68305436762836
2008-03-19,04,2.801497875416777
2008-03-19,05,147.8984938360043
2008-03-19,06,4.209796123839721
2008-03-19,08,10.832676510460615
2008-03-19,09,43.05428571428571
2008-03-19,10,21.918367346938776
2008-03-19,11,32.69047619047619
2008-03-19,12,13.266928985847423
2008-03-19,13,36.41217600925698
2008-03-19,15,41.194425527506446
2008-03-19,16,24.925072445602048
2008-03-19,17,63.73152324808351
2008-03-19,18,102.5684063661425
2008-03-19,19,8.800977993770484
2008-03-19,20,26.20035277944564
2008-03-19,21,93.09725073863363
2008-03-19,22,11.4558576080332
2008-03-19,23,40.006137338656394
2008-03-19,24,32.88718009322008
2008-03-19,25,36.318246430186726
2008-03-19,26,16.232062641841562
2008-03-19,27,19.40866045583186
2008-03-19,28,28.388387059948343
2008-03-19,29,148.91770632244314
2008-03-19,30,10.888206485182739
2008-03-19,31,10.244573758095825
2008-03-19,32,4.078165966897609
2008-03-19,33,38.04729584141348
2008-03-19,34,43.55230423447981
2008-03-19,35,0.8837110291527347
2008-03-19,36,35.48682820598801
2008-03-19,37,45.566491480982044
2008-03-19,38,7.473546972901078
2008-03-19,39,83.8449867878253
2008-03-19,40,86.01558150020087
2008-03-19,41,50.582271038102576
2008-03-19,42,46.160694029641796
2008-03-19,44,44.396825396825406
2008-03-19,45,46.65340819859724
2008-03-19,46,12.654285174705404
2008-03-19,47,71.91896333685433
2008-03-19,48,35.47826270069808
2008-03-19,49,9.884031531419833
2008-03-19,50,44.247501429143085
2008-03-19,51,27.77088830917979
2008-03-19,53,36.00024017679882
2008-03-19,54,45.356362689983165
2008-03-19,55,20.670130949521916
2008-03-19,56,13.375503685071635
2008-03-19,72,16.778564616044985
2008-03-26,01,2.2470622432369587
2008-03-26,02,9.356600437836022
2008-03-26,04,0.08222454192054561
2008-03-26,05,8.532287535258758
2008-03-26,06,4.7501879767586095
2008-03-26,08,4.51872562749963
2008-03-26,09,5.897142857142858
2008-03-26,10,1.0408163265306123
2008-03-26,11,2.5
2008-03-26,12,16.86465354035465
2008-03-26,13,3.458695125427187
2008-03-26,15,12.4590284278616
2008-03-26,16,27.18952400555281
2008-03-26,17,26.42443042303114
2008-03-26,18,51.381218028470116
2008-03-26,19,10.07487171914616
2008-03-26,20,0.33669326445847136
2008-03-26,21,34.719320966993074
2008-03-26,22,0.9766202498244604
2008-03-26,23,12.154016025014657
2008-03-26,24,2.1732397268190704
2008-03-26,25,16.365800865800868
2008-03-26,26,10.460136647114208
2008-03-26,27,2.690302369463986
2008-03-26,28,1.3476286289163555
2008-03-26,29,14.025321402261705
2008-03-26,30,12.727524459267746
2008-03-26,31,1.6141498183067546
2008-03-26,32,2.2299417357107894
2008-03-26,33,23.545356604180135
2008-03-26,34,2.115912116228403
2008-03-26,35,0.1921180354310455
2008-03-26,36,22.385039288275227
2008-03-26,37,3.4374641396488133
2008-03-26,38,1.3349889713526593
2008-03-26,39,36.7174952178033
2008-03-26,40,1.3618740946159815
2008-03-26,41,46.79221234146582
2008-03-26,42,14.245328338384983
2008-03-26,44,4.746031746031746
2008-03-26,45,1.5329463826516483
2008-03-26,46,7.570389515141343
2008-03-26,47,16.483886538100567
2008-03-26,48,3.780771220874641
2008-03-26,49,2.9316096964315688
2008-03-26,50,11.149072200308694
2008-03-26,51,3.0352498266936196
2008-03-26,53,63.469347584294276
2008-03-26,54,21.882464438754234
2008-03-26,55,3.2464986410430767
2008-03-26,56,14.724034126781165
2008-03-26,72,8.763995900190853
2008-04-02,01,94.18864180574477
2008-04-02,02,24.99713489865294
2008-04-02,04,0.13090714328106026
2008-04-02,05,175.25333516640188
2008-04-02,06,2.1453275083235854
2008-04-02,08,12.44053651872619
2008-04-02,09,52.80833333333333
2008-04-02,10,30.591836734693878
2008-04-02,11,33.416666666666664
2008-04-02,12,36.98705778397598
2008-04-02,13,55.381605657247505
2008-04-02,15,13.84168674692968
2008-04-02,16,10.48303223979426
2008-04-02,17,46.93932773017015
2008-04-02,18,57.6033092774736
2008-04-02,19,42.48936318477312
2008-04-02,20,13.375783062939847
2008-04-02,21,139.14457508321192
2008-04-02,22,82.69692260825961
2008-04-02,23,31.727711549736174
2008-04-02,24,31.03262548120936
2008-04-02,25,52.16334113647547
2008-04-02,26,40.520850193781826
2008-04-02,27,15.827717748881605
2008-04-02,28,130.87122597161166
2008-04-02,29,88.29997554258914
2008-04-02,30,9.598283956160651
2008-04-02,31,27.460316558061326
2008-04-02,32,3.0722967200126727
2008-04-02,33,32.48399698340875
2008-04-02,34,36.548555660028065
2008-04-02,35,0.14099071822461182
2008-04-02,36,39.58793709668401
2008-04-02,37,70.15291404509432
2008-04-02,38,2.633827815953516
2008-04-02,39,40.09592465147255
2008-04-02,40,39.64110683463269
2008-04-02,41,15.086131217569143
2008-04-02,42,31.331099417942678
2008-04-02,44,63.699855699855696
2008-04-02,45,56.50855488442994
2008-04-02,46,12.145488964503901
2008-04-02,47,145.4809041911634
2008-04-02,48,17.86117923949259
2008-04-02,49,16.467896591675633
2008-04-02,50,35.567363945578236
2008-04-02,51,53.09685777002401
2008-04-02,53,21.609042276941
2008-04-02,54,39.247843220389946
2008-04-02,55,33.88079604009245
2008-04-02,56,13.108289138030495
2008-04-02,72,66.74557105067721
2008-04-09,01,30.43725763722935
2008-04-09,02,29.065904864072884
2008-04-09,04,0.8091034555740256
2008-04-09,05,106.42637205304167
2008-04-09,06,0.9812598551607802
2008-04-09,08,27.03825051598602
2008-04-09,09,16.080000000000002
2008-04-09,10,22.755102040816325
2008-04-09,11,21.952380952380953
2008-04-09,12,81.46649559805714
2008-04-09,13,35.92736610241703
2008-04-09,15,41.30125118159406
2008-04-09,16,12.996628268877732
2008-04-09,17,64.2813772902141
2008-04-09,18,45.80172234445216
2008-04-09,19,63.05881348913885
2008-04-09,20,53.48755458239117
2008-04-09,21,37.986585224019294
2008-04-09,22,6.49747777212469
2008-04-09,23,11.753288901767602
2008-04-09,24,24.90896445770827
2008-04-09,25,17.874335117618706
2008-04-09,26,53.33036893519221
2008-04-09,27,52.68505095718614
2008-04-09,28,16.302801826961126
2008-04-09,29,102.54533153842122
2008-04-09,30,8.611502805987197
2008-04-09,31,47.65507808336313
2008-04-09,32,5.087487858566831
2008-04-09,33,16.022044817927174
2008-04-09,34,17.25160401890938
2008-04-09,35,5.604694468264492
2008-04-09,36,20.925958080831826
2008-04-09,37,32.78585525196963
2008-04-09,38,6.370990001840153
2008-04-09,39,22.756676023720843
2008-04-09,40,115.45819743472426
2008-04-09,41,25.896592821116116
2008-04-09,42,16.77623960744997
2008-04-09,44,15.694888444888443
2008-04-09,45,25.596402099939496
2008-04-09,46,34.243762541774245
2008-04-09,47,49.825427944737044
2008-04-09,48,17.538672952912954
2008-04-09,49,19.66997302037155
2008-04-09,50,22.527055393586004
2008-04-09,51,26.867945729016242
2008-04-09,53,29.492397097306455
2008-04-09,54,30.213745614932247
2008-04-09,55,81.9107418656654
2008-04-09,56,16.341154308925514
2008-04-09,72,8.536105676146121
2008-04-16,01,29.212207818809446
2008-04-16,02,23.06537991316437
2008-04-16,04,0.08015873015873017
2008-04-16,05,16.672366660013243
2008-04-16,06,0.4631849777589809
2008-04-16,08,9.86405581202983
2008-04-16,09,1.4342857142857142
2008-04-16,10,2.142857142857143
2008-04-16,11,1.6428571428571428
2008-04-16,12,4.828221871603946
2008-04-16,13,9.551475711611534
2008-04-16,15,18.066817677282337
2008-04-16,16,6.9612278367958265
2008-04-16,17,14.911912603902085
2008-04-16,18,9.776113134432409
2008-04-16,19,49.289164816853884
2008-04-16,20,19.99334623810929
2008-04-16,21,11.614667815641496
2008-04-16,22,17.58006124296681
2008-04-16,23,6.041528239202657
2008-04-16,24,4.761763990602574
2008-04-16,25,3.8671328671328666
2008-04-16,26,7.145002952926833
2008-04-16,27,11.07141720164383
2008-04-16,28,25.632156015844032
2008-04-16,29,27.959767147308074
2008-04-16,30,9.422436487897189
2008-04-16,31,25.505264194917668
2008-04-16,32,0.9248436532759686
2008-04-16,33,1.7390109890109893
2008-04-16,34,2.820668693009119
2008-04-16,35,1.3760899022973117
2008-04-16,36,2.763166650388858
2008-04-16,37,6.3484436286660255
2008-04-16,38,0.8296709194626756
2008-04-16,39,7.842004815111541
